record_id,name,category,region,year,score,value
1000290,Can Celik,clothing,Central,2017,21,3294.02
1001569,Mia Silva,sports,Eastern,2018,29,3427.82
1001624,Can Rossi,toys,Southeastern,2017,38,4657.38
1000634,Elif Sahin,automotive,Black Sea,2016,53,4462.37
1001936,Priya Celik,automotive,Aegean,2024,4,4033.35
1000111,Lucas Patel,furniture,Eastern,2022,83,7146.53
1001615,Noah Celik,sports,Black Sea,2020,34,8125.31
1000683,Murat Arslan,food,Eastern,2016,96,6891.14
1001359,Ivan Celik,clothing,Central,2022,25,6349.58
1000267,Can Muller,sports,Marmara,2020,56,8905.03
1000286,Layla Lee,clothing,Mediterranean,2016,9,3161.67
1001540,Can Yilmaz,sports,Mediterranean,2022,2,9624.48
1001164,Lucas Kaya,furniture,Aegean,2019,18,388.48
1000407,Emre Silva,automotive,Mediterranean,2023,66,4139.23
1001074,Yuki Sahin,automotive,Central,2020,24,2130.83
1001980,Layla Garcia,automotive,Mediterranean,2016,81,4598.9
1001223,Zeynep Kaya,toys,Black Sea,2018,83,6893.06
1001816,Omar Smith,furniture,Eastern,2017,56,8156.18
1000616,Can Dubois,electronics,Eastern,2016,84,8376.75
1000341,Fatma Ozturk,food,Southeastern,2021,66,3346.15
1001049,Priya Celik,automotive,Black Sea,2018,11,5628.46
1000336,Mia Patel,clothing,Eastern,2019,5,191.74
1000059,Fatma Smith,books,Central,2023,53,9740.01
1001215,Lena Kaya,automotive,Central,2024,17,2192.32
1000821,Priya Patel,furniture,Mediterranean,2017,70,3541.53
1001183,Amina Garcia,toys,Mediterranean,2016,15,1662.28
1000552,Emre Yilmaz,books,Central,2024,79,8942.05
1001586,Mia Tanaka,sports,Aegean,2017,1,1683.87
1000873,Ali Khan,sports,Southeastern,2015,81,2650.77
1000863,Murat Garcia,automotive,Black Sea,2015,43,2168.99
1000221,Yuki Tanaka,books,Black Sea,2019,96,3460.84
1001039,Ali Yilmaz,automotive,Mediterranean,2022,7,8914.95
1001845,Nina Smith,sports,Eastern,2023,27,1315.08
1001563,Zeynep Silva,furniture,Mediterranean,2017,94,5160.76
1000480,Nina Arslan,food,Central,2015,31,4998.89
1001797,Hassan Ozturk,furniture,Southeastern,2023,34,8233.87
1000083,Ivan Dubois,toys,Southeastern,2022,79,8167.75
1000615,Murat Rossi,electronics,Black Sea,2019,99,5393.33
1000822,Wei Nguyen,sports,Southeastern,2024,71,1687.24
1001390,Can Sahin,clothing,Central,2024,81,8010.74
1000989,Can Celik,toys,Southeastern,2021,79,9187.7
1000692,Can Demir,food,Mediterranean,2023,11,3116.14
1001231,Carlos Johnson,toys,Southeastern,2017,28,1932.18
1000765,Noah Dubois,toys,Black Sea,2024,36,4958.48
1001482,Lena Tanaka,sports,Aegean,2019,86,4814.92
1000518,Ali Celik,automotive,Marmara,2017,16,218.36
1000499,Wei Muller,sports,Southeastern,2016,74,3790.43
1001709,Ayse Arslan,toys,Marmara,2018,4,3342.32
1000970,Lucas Lee,toys,Marmara,2015,73,4883.87
1000818,Murat Sahin,automotive,Aegean,2020,72,7905.97
1001497,Lena Silva,automotive,Central,2021,51,810.98
1000891,Can Smith,food,Eastern,2015,72,3934.85
1001423,Fatma Celik,toys,Central,2017,2,4080.78
1001180,Murat Ozturk,sports,Mediterranean,2016,46,4266.2
1001216,Can Garcia,toys,Southeastern,2015,96,800.1
1000935,Wei Garcia,electronics,Mediterranean,2019,82,8931.25
1001263,Layla Khan,toys,Marmara,2022,19,7723.73
1001658,Layla Johnson,electronics,Mediterranean,2015,95,7926.06
1000900,Diego Sahin,clothing,Southeastern,2017,23,7713.88
1000045,Yuki Smith,electronics,Mediterranean,2016,54,6607.34
1001541,Lucas Khan,clothing,Black Sea,2022,66,6882.02
1001922,Ayse Dubois,electronics,Eastern,2015,49,993.41
1001120,Mia Silva,furniture,Mediterranean,2018,53,1217.06
1001919,Layla Silva,food,Central,2015,35,4906.02
1000334,Lena Garcia,electronics,Southeastern,2016,84,5783.35
1000628,Can Demir,clothing,Eastern,2017,43,3639.16
1000734,Priya Andersen,books,Black Sea,2017,33,4823.22
1001871,Ayse Andersen,electronics,Marmara,2024,28,8098.73
1000384,Ivan Patel,clothing,Mediterranean,2015,68,434.82
1000206,Lucas Lee,electronics,Mediterranean,2019,4,1885.94
1001850,Emre Silva,electronics,Eastern,2019,5,5460.8
1001327,Hassan Dubois,furniture,Marmara,2018,82,4020.86
1000690,Ali Sahin,food,Southeastern,2023,38,9604.37
1000686,Layla Tanaka,food,Central,2015,50,6764.98
1001921,Emre Lee,furniture,Southeastern,2016,79,6145.83
1000864,Ivan Arslan,furniture,Mediterranean,2023,97,2660.46
1000326,Lena Patel,toys,Mediterranean,2019,37,1306.43
1000017,Ivan Johnson,food,Mediterranean,2021,47,2271.06
1001911,Yuki Smith,toys,Black Sea,2023,85,9546.96
1001781,Omar Dubois,sports,Aegean,2024,56,6820.66
1000735,Ali Yilmaz,sports,Mediterranean,2023,53,2652.01
1001290,Lucas Patel,sports,Mediterranean,2022,44,7834.58
1000215,Sara Garcia,toys,Marmara,2015,64,7494.69
1001437,Nina Muller,clothing,Black Sea,2015,9,8710.81
1000661,Diego Silva,sports,Southeastern,2021,2,5274.5
1000070,Wei Arslan,toys,Black Sea,2016,86,9214.71
1001846,Wei Sahin,electronics,Aegean,2022,84,7664.74
1001206,Can Smith,clothing,Marmara,2022,34,1719.03
1001924,Nina Arslan,toys,Mediterranean,2018,21,8396.84
1000774,Ali Lee,food,Southeastern,2021,26,1543.71
1001155,Omar Khan,sports,Black Sea,2023,41,2080.56
1000763,Carlos Rossi,clothing,Southeastern,2016,16,9208.94
1000662,Elif Tanaka,clothing,Marmara,2015,26,2742.82
1001202,Priya Khan,food,Aegean,2019,15,3201.06
1000957,Ayse Nguyen,sports,Black Sea,2024,74,4526.43
1000287,Priya Patel,food,Southeastern,2021,74,830.06
1000974,Yuki Garcia,electronics,Central,2023,100,206.74
1000382,Ali Patel,toys,Central,2022,93,6452.13
1001966,Nina Rossi,toys,Mediterranean,2016,11,8843.64
1001349,Can Sahin,sports,Mediterranean,2021,66,9600.48
1001059,Amina Patel,furniture,Southeastern,2018,42,3591.49
1000237,Zeynep Garcia,food,Eastern,2020,17,6733.48
1001889,Emre Andersen,books,Aegean,2015,76,5970.58
1000065,Zeynep Johnson,toys,Eastern,2023,52,6826.55
1000535,Zeynep Kaya,furniture,Mediterranean,2018,3,5311.31
1000958,Fatma Muller,sports,Mediterranean,2019,56,7205.42
1000447,Layla Patel,clothing,Marmara,2024,4,7978.42
1000529,Carlos Smith,electronics,Southeastern,2019,8,8104.86
1001954,Carlos Ozturk,books,Central,2023,29,3514.73
1001584,Yuki Kaya,furniture,Eastern,2021,64,6877.79
1001052,Yuki Andersen,electronics,Black Sea,2022,99,1472.24
1000186,Elif Kaya,toys,Aegean,2017,73,2131.33
1000551,Lena Johnson,books,Marmara,2020,22,8889.63
1001627,Noah Kaya,books,Eastern,2024,10,4820.11
1001522,Carlos Lee,furniture,Mediterranean,2020,36,1371.94
1001700,Ali Tanaka,sports,Eastern,2015,36,921.25
1001130,Carlos Tanaka,automotive,Mediterranean,2019,19,7702.43
1001032,Nina Smith,automotive,Southeastern,2018,36,625.33
1001433,Mia Arslan,electronics,Aegean,2024,57,7417.89
1000701,Amina Silva,sports,Southeastern,2020,18,6827.16
1000425,Emre Dubois,electronics,Mediterranean,2021,97,3382.48
1000592,Sara Muller,sports,Central,2019,25,1584.15
1001631,Amina Demir,sports,Marmara,2017,8,8822.57
1001397,Lucas Tanaka,clothing,Marmara,2017,69,4241.87
1001661,Noah Nguyen,automotive,Eastern,2023,60,1180.17
1001324,Elif Celik,automotive,Central,2018,57,192.69
1000711,Diego Sahin,automotive,Central,2015,29,7637.82
1000889,Lucas Tanaka,electronics,Mediterranean,2021,93,3197.37
1001439,Emre Andersen,furniture,Aegean,2023,11,4319.35
1000432,Murat Demir,toys,Eastern,2016,87,8019.7
1001165,Sara Lee,clothing,Eastern,2015,93,4909.35
1001102,Ivan Muller,toys,Southeastern,2019,35,6885.21
1000319,Mia Sahin,furniture,Marmara,2024,90,1187.86
1000790,Amina Tanaka,sports,Aegean,2018,95,2913.05
1001199,Can Demir,sports,Mediterranean,2024,49,3094.52
1001710,Ali Yilmaz,clothing,Central,2019,62,2072.25
1001945,Ayse Demir,clothing,Mediterranean,2016,22,2053.74
1000076,Wei Ozturk,books,Central,2023,85,6365.48
1000350,Zeynep Andersen,books,Marmara,2023,65,2101.15
1001704,Hassan Yilmaz,furniture,Eastern,2021,49,8907.27
1001408,Zeynep Celik,toys,Black Sea,2022,22,2602.14
1001293,Diego Dubois,food,Black Sea,2018,51,3455.74
1001699,Noah Ozturk,furniture,Eastern,2018,39,2018.71
1000921,Emre Arslan,toys,Southeastern,2020,87,4842.69
1001072,Emre Lee,sports,Aegean,2017,91,6958.61
1001315,Omar Kaya,clothing,Eastern,2023,73,792.29
1001582,Lucas Yilmaz,automotive,Black Sea,2023,65,7928.97
1000715,Wei Johnson,clothing,Black Sea,2021,47,5917.43
1000745,Ali Rossi,books,Mediterranean,2015,93,3904.44
1001186,Fatma Yilmaz,food,Central,2017,51,8775.38
1000728,Zeynep Smith,food,Black Sea,2017,14,263.95
1001004,Sara Nguyen,electronics,Black Sea,2017,84,6438.68
1000190,Ali Andersen,toys,Marmara,2017,34,618.7
1000542,Wei Garcia,clothing,Aegean,2015,90,9491.16
1000901,Can Silva,sports,Central,2022,37,6301.26
1001429,Lena Demir,automotive,Black Sea,2023,82,7443.22
1000532,Ali Andersen,food,Central,2017,23,2441.62
1000605,Lena Kaya,electronics,Black Sea,2019,27,7635.05
1000363,Can Nguyen,electronics,Aegean,2015,52,4445.29
1000409,Lena Tanaka,electronics,Central,2021,50,7812.99
1001810,Mia Yilmaz,electronics,Marmara,2017,30,1055.65
1000559,Hassan Patel,sports,Marmara,2023,50,1930.14
1000386,Priya Sahin,electronics,Aegean,2023,59,3794.31
1001711,Zeynep Rossi,sports,Black Sea,2022,56,5174.79
1000463,Mia Arslan,food,Southeastern,2018,64,2758.25
1000848,Omar Kaya,food,Marmara,2015,99,3410.12
1000647,Murat Smith,electronics,Central,2020,82,9646.93
1001158,Wei Nguyen,sports,Eastern,2023,79,8541.62
1000288,Lena Yilmaz,automotive,Black Sea,2023,45,1370.38
1000572,Noah Silva,sports,Black Sea,2022,74,6128.12
1000365,Wei Andersen,toys,Mediterranean,2024,99,6757.39
1000588,Amina Ozturk,electronics,Aegean,2019,78,8069.54
1001446,Omar Nguyen,sports,Black Sea,2023,78,4859.88
1000777,Yuki Kaya,food,Marmara,2017,8,2232.91
1000110,Carlos Johnson,electronics,Mediterranean,2018,11,2489.18
1000636,Wei Andersen,furniture,Eastern,2020,67,5278.2
